,CountryCode,target_group,subset,question_code,question_label,answer,percentage,notes
221,Belgium,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Always,5,
222,Belgium,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Often,28,
223,Belgium,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Rarely,40,
224,Belgium,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Never,27,
225,Bulgaria,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Always,4,
226,Bulgaria,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Often,17,
227,Bulgaria,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Rarely,41,
228,Bulgaria,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Never,39,
229,Cyprus,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Always,4,
230,Cyprus,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Often,30,
231,Cyprus,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Rarely,42,
232,Cyprus,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Never,25,
233,Czechia,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Always,6,
234,Czechia,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Often,27,
235,Czechia,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Rarely,38,
236,Czechia,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Never,30,
237,Germany,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Always,4,
238,Germany,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Often,21,
239,Germany,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Rarely,41,
240,Germany,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Never,34,
241,Denmark,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Always,7,
242,Denmark,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Often,36,
243,Denmark,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Rarely,37,
244,Denmark,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Never,20,
245,Estonia,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Always,11,
246,Estonia,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Often,33,
247,Estonia,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Rarely,38,
248,Estonia,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Never,18,
249,Greece,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Always,4,
250,Greece,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Often,35,
251,Greece,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Rarely,38,
252,Greece,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Never,23,
253,Spain,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Always,11,
254,Spain,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Often,26,
255,Spain,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Rarely,35,
256,Spain,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Never,27,
257,Finland,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Always,6,
258,Finland,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Often,41,
259,Finland,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Rarely,39,
260,Finland,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Never,15,
261,France,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Always,6,
262,France,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Often,27,
263,France,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Rarely,40,
264,France,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Never,27,
265,Croatia,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Always,5,
266,Croatia,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Often,23,
267,Croatia,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Rarely,52,
268,Croatia,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Never,20,
269,Hungary,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Always,6,
270,Hungary,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Often,18,
271,Hungary,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Rarely,37,
272,Hungary,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Never,40,
273,Ireland,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Always,12,
274,Ireland,All,All,DEXc10_b,"During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?",Often,35,
