CountryCode,target_group,subset,question_code,question_label,answer,percentage,notes
Slovakia,All,Trans person,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Always,:, [1] 
Slovakia,All,Trans person,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Often,:, [1] 
Slovakia,All,Trans person,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Rarely,:, [1] 
Slovakia,All,Trans person,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Never,:, [1] 
Slovakia,All,Non-binary,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Always,:, [1] 
Slovakia,All,Non-binary,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Often,:, [1] 
Slovakia,All,Non-binary,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Rarely,:, [1] 
Slovakia,All,Non-binary,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Never,:, [1] 
Slovakia,All,Cross-dresser,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Always,:, [1] 
Slovakia,All,Cross-dresser,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Often,:, [1] 
Slovakia,All,Cross-dresser,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Rarely,:, [1] 
Slovakia,All,Cross-dresser,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Never,:, [1] 
Slovakia,All,Genderqueer,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Always,:, [1] 
Slovakia,All,Genderqueer,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Often,:, [1] 
Slovakia,All,Genderqueer,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Rarely,:, [1] 
Slovakia,All,Genderqueer,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Never,:, [1] 
Slovakia,All,Gender-fluid,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Always,:, [1] 
Slovakia,All,Gender-fluid,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Often,:, [1] 
Slovakia,All,Gender-fluid,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Rarely,:, [1] 
Slovakia,All,Gender-fluid,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Never,:, [1] 
Slovakia,All,Agender,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Always,:, [1] 
Slovakia,All,Agender,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Often,:, [1] 
Slovakia,All,Agender,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Rarely,:, [1] 
Slovakia,All,Agender,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Never,:, [1] 
United Kingdom,All,Trans woman,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Always,20,
United Kingdom,All,Trans woman,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Often,39,
United Kingdom,All,Trans woman,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Rarely,22,
United Kingdom,All,Trans woman,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Never,19,
United Kingdom,All,Trans man,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Always,20,
United Kingdom,All,Trans man,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Often,28,
United Kingdom,All,Trans man,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Rarely,27,
United Kingdom,All,Trans man,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Never,24,
United Kingdom,All,Trans person,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Always,18,‡
United Kingdom,All,Trans person,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Often,27,
United Kingdom,All,Trans person,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Rarely,12,‡
United Kingdom,All,Trans person,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Never,43,
United Kingdom,All,Non-binary,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Always,7,‡
United Kingdom,All,Non-binary,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Often,23,
United Kingdom,All,Non-binary,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Rarely,25,
United Kingdom,All,Non-binary,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Never,45,
United Kingdom,All,Cross-dresser,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Always,5,‡
United Kingdom,All,Cross-dresser,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Often,33,‡
United Kingdom,All,Cross-dresser,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Rarely,12,‡
United Kingdom,All,Cross-dresser,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Never,51,‡
United Kingdom,All,Genderqueer,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Always,4,‡
United Kingdom,All,Genderqueer,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Often,24,
United Kingdom,All,Genderqueer,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Rarely,27,
United Kingdom,All,Genderqueer,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Never,45,
United Kingdom,All,Gender-fluid,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Always,9,‡
United Kingdom,All,Gender-fluid,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Often,22,
United Kingdom,All,Gender-fluid,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Rarely,20,
United Kingdom,All,Gender-fluid,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Never,49,
United Kingdom,All,Agender,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Always,7,‡
United Kingdom,All,Agender,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Often,34,‡
United Kingdom,All,Agender,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Rarely,15,‡
United Kingdom,All,Agender,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Never,44,
United Kingdom,All,Polygender,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Always,:, [1] 
United Kingdom,All,Polygender,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Often,:, [1] 
United Kingdom,All,Polygender,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Rarely,:, [1] 
United Kingdom,All,Polygender,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Never,:, [1] 
EU-28,All,Trans woman,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Always,16,
EU-28,All,Trans woman,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Often,32,
EU-28,All,Trans woman,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Rarely,27,
EU-28,All,Trans woman,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Never,25,
EU-28,All,Trans man,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Always,19,
EU-28,All,Trans man,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Often,29,
EU-28,All,Trans man,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Rarely,26,
EU-28,All,Trans man,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Never,26,
EU-28,All,Trans person,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Always,21,
EU-28,All,Trans person,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Often,21,
EU-28,All,Trans person,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Rarely,17,
EU-28,All,Trans person,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Never,41,
EU-28,All,Non-binary,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Always,10,
EU-28,All,Non-binary,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Often,21,
EU-28,All,Non-binary,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Rarely,27,
EU-28,All,Non-binary,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Never,42,
EU-28,All,Cross-dresser,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Always,13,
EU-28,All,Cross-dresser,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Often,23,
EU-28,All,Cross-dresser,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Rarely,22,
EU-28,All,Cross-dresser,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Never,42,
EU-28,All,Genderqueer,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Always,10,
EU-28,All,Genderqueer,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Often,25,
EU-28,All,Genderqueer,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Rarely,32,
EU-28,All,Genderqueer,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Never,33,
EU-28,All,Gender-fluid,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Always,8,
EU-28,All,Gender-fluid,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Often,21,
EU-28,All,Gender-fluid,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Rarely,34,
EU-28,All,Gender-fluid,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Never,37,
EU-28,All,Agender,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Always,11,
EU-28,All,Agender,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Often,22,
EU-28,All,Agender,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Rarely,19,
EU-28,All,Agender,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Never,48,
EU-28,All,Polygender,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Always,7,‡
EU-28,All,Polygender,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Often,20,‡
EU-28,All,Polygender,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Rarely,21,‡
EU-28,All,Polygender,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Never,52,
North Macedonia,All,Trans woman,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Always,:, [1] 
North Macedonia,All,Trans woman,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Often,:, [1] 
North Macedonia,All,Trans woman,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Rarely,:, [1] 
North Macedonia,All,Trans woman,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Never,:, [1] 
North Macedonia,All,Trans man,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Always,:, [1] 
North Macedonia,All,Trans man,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Often,:, [1] 
North Macedonia,All,Trans man,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Rarely,:, [1] 
North Macedonia,All,Trans man,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Never,:, [1] 
North Macedonia,All,Non-binary,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Always,:, [1] 
North Macedonia,All,Non-binary,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Often,:, [1] 
North Macedonia,All,Non-binary,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Rarely,:, [1] 
North Macedonia,All,Non-binary,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Never,:, [1] 
North Macedonia,All,Cross-dresser,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Always,:, [1] 
North Macedonia,All,Cross-dresser,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Often,:, [1] 
North Macedonia,All,Cross-dresser,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Rarely,:, [1] 
North Macedonia,All,Cross-dresser,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Never,:, [1] 
North Macedonia,All,Genderqueer,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Always,:, [1] 
North Macedonia,All,Genderqueer,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Rarely,:, [1] 
North Macedonia,All,Genderqueer,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Never,:, [1] 
North Macedonia,All,Gender-fluid,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Rarely,:, [1] 
North Macedonia,All,Gender-fluid,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Never,:, [1] 
North Macedonia,All,Agender,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Often,:, [1] 
North Macedonia,All,Agender,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Rarely,:, [1] 
North Macedonia,All,Agender,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Never,:, [1] 
Serbia,All,Trans woman,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Always,:, [1] 
Serbia,All,Trans woman,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Often,:, [1] 
Serbia,All,Trans woman,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Rarely,:, [1] 
Serbia,All,Trans woman,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Never,:, [1] 
Serbia,All,Trans man,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Always,:, [1] 
Serbia,All,Trans man,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Often,:, [1] 
Serbia,All,Trans man,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Rarely,:, [1] 
Serbia,All,Trans man,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Never,:, [1] 
Serbia,All,Trans person,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Always,:, [1] 
Serbia,All,Trans person,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Rarely,:, [1] 
Serbia,All,Trans person,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Never,:, [1] 
Serbia,All,Non-binary,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Always,:, [1] 
Serbia,All,Non-binary,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Often,:, [1] 
Serbia,All,Non-binary,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Rarely,:, [1] 
Serbia,All,Non-binary,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Never,:, [1] 
Serbia,All,Cross-dresser,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Always,:, [1] 
Serbia,All,Cross-dresser,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Often,:, [1] 
Serbia,All,Cross-dresser,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Rarely,:, [1] 
Serbia,All,Cross-dresser,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Never,:, [1] 
Serbia,All,Genderqueer,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Always,:, [1] 
Serbia,All,Genderqueer,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Rarely,:, [1] 
Serbia,All,Genderqueer,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Never,:, [1] 
Serbia,All,Gender-fluid,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Rarely,:, [1] 
Serbia,All,Gender-fluid,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Never,:, [1] 
Serbia,All,Agender,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Often,:, [1] 
Serbia,All,Agender,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Rarely,:, [1] 
Serbia,All,Agender,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Never,:, [1] 
Serbia,All,Polygender,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Always,:, [1] 
Serbia,All,Polygender,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Often,:, [1] 
Serbia,All,Polygender,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Rarely,:, [1] 
Serbia,All,Polygender,DEXc7_a,"In the past 5 years has anyone at work supported, defended or protected you and your rights as an LGBTI person at work?",Never,:, [1] 
Austria,All,Trans woman,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,5,‡
Austria,All,Trans woman,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,26,‡
Austria,All,Trans woman,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,30,‡
Austria,All,Trans woman,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,39,‡
Austria,All,Trans man,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,0,‡
Austria,All,Trans man,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,37,‡
Austria,All,Trans man,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,33,‡
Austria,All,Trans man,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,30,‡
Austria,All,Trans person,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,:, [1] 
Austria,All,Trans person,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,:, [1] 
Austria,All,Trans person,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,:, [1] 
Austria,All,Trans person,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,:, [1] 
Austria,All,Non-binary,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,13,‡
Austria,All,Non-binary,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,19,‡
Austria,All,Non-binary,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,31,
Austria,All,Non-binary,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,36,‡
Austria,All,Cross-dresser,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,:, [1] 
Austria,All,Cross-dresser,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,:, [1] 
Austria,All,Cross-dresser,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,:, [1] 
Austria,All,Cross-dresser,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,:, [1] 
Austria,All,Genderqueer,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,22,‡
Austria,All,Genderqueer,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,58,‡
Austria,All,Genderqueer,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,7,‡
Austria,All,Genderqueer,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,13,‡
Austria,All,Gender-fluid,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,17,‡
Austria,All,Gender-fluid,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,24,‡
Austria,All,Gender-fluid,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,38,‡
Austria,All,Gender-fluid,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,21,‡
Austria,All,Agender,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,:, [1] 
Austria,All,Agender,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,:, [1] 
Austria,All,Agender,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,:, [1] 
Austria,All,Agender,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,:, [1] 
Belgium,All,Trans woman,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,8,‡
Belgium,All,Trans woman,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,17,‡
Belgium,All,Trans woman,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,61,‡
Belgium,All,Trans woman,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,14,‡
Belgium,All,Trans man,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,4,‡
Belgium,All,Trans man,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,26,‡
Belgium,All,Trans man,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,32,‡
Belgium,All,Trans man,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,38,‡
Belgium,All,Trans person,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,34,‡
Belgium,All,Trans person,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,10,‡
Belgium,All,Trans person,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,15,‡
Belgium,All,Trans person,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,41,‡
Belgium,All,Non-binary,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,15,‡
Belgium,All,Non-binary,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,36,
Belgium,All,Non-binary,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,21,‡
Belgium,All,Non-binary,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,28,‡
